MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,MSZoning_RL,MSZoning_RM,LotShape_Reg,LandContour_Other,LotConfig_CulDSac,LotConfig_Other,Neighborhood_Edwards,Neighborhood_NridgHt,Neighborhood_Other,Neighborhood_Somerst,Condition1_Norm,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Hip,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior2nd_Plywood,Exterior2nd_VinylSd,ExterQual_Other,ExterQual_TA,Foundation_PConc,BsmtQual_Gd,BsmtQual_Other,BsmtQual_TA,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_Unf,HeatingQC_Gd,HeatingQC_TA,KitchenQual_Gd,KitchenQual_Other,KitchenQual_TA,Functional_Typ,GarageType_Detchd,GarageType_None,GarageType_Other,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageQual_TA,SaleType_WD,SaleCondition_Normal,SaleCondition_Partial,SalePrice
20,12400,6,7,1958,1998,176.0,585,0,1215,5.438603764977474,0,0,0,0,1,0,3,1,6,0,1,0,0,0,0,234,0,6,2009,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,155000
60,14191,8,5,2002,2002,0.0,0,0,967,5.322419191069063,915,0,0,0,2,1,4,1,9,0,2,135,0,0,0,0,0,4,2010,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,202900
20,8400,4,4,1950,1950,0.0,0,0,721,5.225354174654081,0,0,0,0,1,0,2,1,4,0,1,250,0,24,0,0,0,9,2009,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,82000
90,8544,3,4,1949,1950,340.0,0,0,0,5.349212138787681,0,0,0,0,2,0,2,2,6,0,2,0,0,0,0,0,0,5,2006,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,87500
120,8849,9,5,2005,2005,616.0,28,0,1684,5.62270110772319,0,0,0,0,2,0,2,1,6,1,2,495,72,0,0,0,0,7,2008,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,266000
160,2592,5,3,1976,1976,0.0,129,232,536,4.955692219988757,576,0,0,0,1,1,3,1,4,0,1,182,0,0,0,0,0,4,2010,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,85000
50,6435,6,5,1939,1950,0.0,0,0,972,5.310002289226955,605,0,0,0,1,0,3,1,6,1,1,0,0,0,0,0,0,10,2006,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,140200
20,12772,6,8,1960,1998,0.0,498,0,958,5.301562481756917,0,0,0,0,1,0,2,1,5,0,1,0,0,0,0,0,15500,4,2007,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,151500
20,17600,6,5,1960,1960,30.0,1270,0,1478,5.549680248019781,0,0,1,0,2,0,3,1,6,2,2,0,40,0,0,0,0,12,2009,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,157500
160,2448,7,5,2003,2004,106.0,573,0,764,5.168670757477704,862,0,1,0,2,1,2,1,6,0,2,0,27,0,0,0,0,10,2008,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,154000
60,20431,9,5,2005,2006,870.0,1410,0,1848,5.674252000403398,880,0,1,0,2,1,4,1,10,2,3,0,0,0,0,0,0,4,2006,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,437154
120,7820,9,5,2007,2007,362.0,0,0,1869,5.680494331144166,0,0,0,0,2,0,2,1,6,1,2,210,54,0,0,0,0,12,2007,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,318061
120,5271,7,5,1986,1986,0.0,1082,0,1453,5.540077743814722,0,0,1,0,1,1,2,1,6,1,2,0,80,0,0,184,0,12,2006,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,190000
50,9084,5,6,1941,1950,0.0,236,380,616,5.039995014474947,495,0,0,1,1,0,3,1,5,0,1,48,0,0,0,0,0,3,2008,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,95000
30,8520,6,8,1928,2003,0.0,0,0,624,5.13344085810079,0,0,0,0,1,0,2,1,5,0,2,106,0,0,0,0,0,5,2010,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,105900
50,8400,6,5,1940,2000,0.0,388,0,940,5.427677836456459,403,0,0,0,1,0,2,1,6,2,1,0,0,108,0,0,0,6,2006,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,140000
20,11249,6,5,1995,1995,0.0,334,544,1200,5.431503761318514,0,0,1,0,2,0,3,1,6,0,2,0,26,0,0,0,0,8,2007,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,177500
20,9248,6,6,1992,1992,106.0,560,0,1158,5.415540826099491,0,0,1,0,2,0,3,1,6,0,2,120,26,0,0,0,0,7,2009,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,173000
120,4224,5,5,1976,1976,0.0,874,0,1142,5.403120014232438,0,0,1,0,1,1,3,1,6,1,2,536,90,0,0,0,0,8,2007,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,134000
80,6930,5,4,1958,1958,120.0,300,294,1062,5.499381722608554,0,0,0,1,1,0,3,1,6,0,1,168,0,294,0,0,0,7,2006,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,130000
60,12011,8,5,1998,1998,530.0,956,0,1086,5.374199042038481,838,0,1,0,2,1,3,1,7,1,2,208,75,0,0,374,0,6,2006,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,280000
85,7540,6,6,1978,1978,0.0,773,0,888,5.272864656323175,0,0,1,0,1,0,2,1,5,1,2,0,0,0,0,192,0,6,2007,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,156000
50,9144,5,5,1940,1982,0.0,399,0,883,5.31948865622919,517,0,1,0,1,0,3,1,8,0,1,0,0,0,0,0,0,7,2008,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,145000
85,7301,7,5,2003,2003,500.0,0,0,0,4.907051359512915,1427,0,0,0,3,0,4,1,7,1,2,0,0,177,0,0,0,7,2009,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,198500
160,1680,6,8,1972,2007,510.0,162,0,483,4.891989006887517,504,0,0,0,1,1,2,1,5,0,1,250,0,0,0,0,0,5,2009,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,118000
60,18800,6,5,1976,1976,120.0,712,0,796,5.188474152637017,784,0,1,0,2,1,3,1,6,1,2,306,111,0,0,0,0,7,2006,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,190000
70,10690,5,7,1920,1997,0.0,456,0,672,5.092256139238579,672,0,0,0,1,0,3,1,6,0,1,0,128,218,0,0,0,7,2009,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,147000
20,9500,6,5,1963,1963,247.0,609,0,1394,5.516690540044667,0,0,1,0,1,1,3,1,6,2,2,0,76,0,0,185,0,7,2009,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,159000
80,9150,6,5,1962,1962,305.0,371,0,1099,5.531478924512774,0,0,0,1,1,0,3,1,6,1,1,64,110,0,0,0,0,12,2008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,165000
20,7800,5,6,1954,1954,200.0,540,0,1268,5.462953858246063,0,0,0,0,1,0,2,1,7,1,1,0,98,0,0,0,0,3,2010,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,132000
20,9830,5,7,1959,2006,0.0,72,258,1063,5.471416784170756,0,0,1,0,1,0,3,1,7,1,2,364,17,0,0,182,0,3,2010,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,162000
60,8121,6,5,2000,2000,0.0,0,0,953,5.298515973135666,711,0,0,0,2,1,3,1,7,1,2,100,40,0,0,0,0,1,2006,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,172400
50,17120,4,4,1959,1959,0.0,0,0,0,5.391944580447508,468,0,0,0,2,0,4,1,7,1,2,0,59,0,0,0,0,7,2008,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,134432
120,7175,6,5,1984,1984,0.0,623,121,744,5.1592840847130494,0,0,1,0,1,0,2,1,4,0,1,353,0,0,0,90,0,2,2010,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,125000
20,10634,5,6,1953,1953,0.0,428,180,608,5.485369933912807,0,0,1,0,1,0,3,1,5,0,1,66,0,0,0,0,0,11,2009,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,123000
60,8200,7,5,2003,2004,0.0,0,0,847,5.229533642308904,1081,0,0,0,2,1,4,1,8,1,2,100,48,0,0,0,0,7,2007,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,219500
30,10020,1,1,1922,1950,0.0,350,0,683,5.267714564150884,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,3,2009,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,61000
85,8846,5,5,1996,1996,0.0,298,0,870,5.274144565393324,0,0,0,0,1,0,2,1,5,0,2,0,0,0,0,0,0,7,2006,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,148000
60,11143,8,5,2004,2005,0.0,0,0,1580,5.58712057828711,886,0,0,0,3,0,4,1,8,1,2,159,214,0,0,0,0,12,2007,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,340000
20,11394,9,2,2010,2010,350.0,1445,0,1856,5.6766390122591375,0,0,1,0,1,1,1,1,8,1,3,113,0,0,0,0,0,6,2010,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,394432
60,8123,6,5,2000,2000,16.0,0,0,982,5.330540752248009,793,0,0,0,2,1,3,1,7,1,2,100,63,0,0,0,0,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,179000
50,5000,5,6,1924,1950,0.0,218,0,1026,5.3413701333381,665,0,0,0,2,0,3,1,6,1,1,0,0,242,0,0,0,5,2010,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,127000
20,7200,7,5,2006,2006,0.0,0,0,1293,5.477566825289344,0,0,1,0,2,0,2,1,5,1,2,216,121,0,0,0,0,8,2006,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,187750
60,9245,7,5,2006,2006,0.0,0,0,939,5.289893142192421,858,0,0,0,2,1,3,1,8,0,2,144,53,0,0,0,0,4,2007,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,213500
45,9000,6,3,1928,1950,0.0,0,0,784,5.183967200530009,0,0,0,0,1,0,2,1,5,0,2,0,0,91,0,0,0,10,2009,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,76000
60,53107,6,5,1992,1992,0.0,985,0,1580,5.370471167085821,874,0,1,0,2,1,3,1,9,2,2,216,231,0,0,0,0,6,2007,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,240000
120,3182,8,5,2004,2005,16.0,24,0,1256,5.4634026764598795,0,0,0,0,2,0,2,1,6,1,2,146,20,0,0,144,0,4,2010,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,192000
50,8410,5,3,1910,1996,0.0,0,0,658,5.0796438111378395,526,0,0,0,1,0,5,1,8,0,0,0,151,0,0,0,0,5,2006,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,81000
80,7200,6,6,1976,1976,255.0,631,0,1041,5.3945051211966035,0,0,1,0,1,0,3,1,6,1,1,296,0,0,0,0,0,10,2009,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,125000
20,9382,7,5,1999,2000,125.0,0,0,1468,5.5500606956104415,0,0,0,0,2,0,3,1,6,0,2,120,25,0,0,0,0,7,2008,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,191000
60,12474,10,5,2007,2008,272.0,1280,0,1682,5.641528626723407,590,0,1,0,2,1,3,1,9,1,3,196,134,0,0,0,0,8,2008,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,426000
50,8405,5,8,1900,1950,0.0,241,391,861,5.303382164327886,406,0,1,0,1,0,4,1,7,0,1,0,130,112,0,0,0,4,2008,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,119000
60,12209,6,5,2001,2002,0.0,690,0,804,5.198848338394714,1157,0,1,0,2,1,3,1,7,1,2,125,192,0,0,0,0,6,2009,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,215000
20,8339,5,7,1959,1959,0.0,0,0,0,5.2532942782653995,0,0,0,0,1,0,3,1,5,0,1,0,0,0,0,0,1200,7,2007,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,106500
30,7446,4,5,1941,1950,0.0,266,0,788,5.1869759504557775,0,0,0,0,1,0,2,1,4,2,0,0,0,0,0,0,0,4,2006,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,100000
50,10134,5,6,1940,1950,0.0,0,0,735,5.145705956814595,299,0,0,0,1,0,2,1,5,0,1,0,39,0,0,0,0,7,2007,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,109000
20,9571,5,6,1956,1956,0.0,739,0,1144,5.404124425347303,0,0,1,0,1,0,3,1,6,0,1,44,0,0,0,0,0,6,2010,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,129000
20,7200,5,5,1972,1972,0.0,777,0,894,5.261207365230842,0,0,0,0,1,0,2,1,6,0,2,215,0,0,0,0,0,9,2009,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,123000
60,7590,5,5,1962,1962,288.0,540,0,864,5.249294063818285,936,0,0,0,2,0,4,1,8,1,1,0,168,0,0,0,0,7,2007,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,169500
30,8967,5,2,1920,1950,0.0,0,0,961,5.369401266322822,0,0,0,0,1,0,2,1,6,0,1,0,0,0,0,0,0,11,2007,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,67000
60,8125,7,5,2006,2007,100.0,812,0,1092,5.387821954459812,438,0,1,0,2,0,2,1,7,0,2,0,168,0,0,0,0,10,2009,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,241000
120,14963,8,5,1996,1996,0.0,786,0,1260,5.4718584610904575,0,0,1,0,1,1,1,1,4,2,2,120,30,0,0,224,0,12,2008,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,245500
20,8767,7,5,2005,2005,0.0,24,0,1310,5.4814828385268815,0,0,0,0,2,0,3,1,6,1,2,0,0,0,0,0,0,7,2006,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,164990
30,10200,5,8,1940,1997,0.0,0,0,672,5.092256139238579,0,0,0,0,1,0,2,1,4,0,1,168,0,0,0,0,0,8,2008,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,108000
60,12090,8,5,1998,1998,650.0,0,0,1141,5.414557772711995,1098,0,0,0,2,1,4,1,10,1,2,144,123,0,0,0,0,7,2006,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,258000
60,10364,6,5,1995,1996,0.0,0,0,806,5.20031444047411,766,0,0,0,2,1,3,1,7,1,2,0,40,0,0,0,0,5,2007,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,168000
20,9991,4,4,1976,1993,0.0,1116,0,1281,5.601096410770161,0,0,1,0,2,0,3,1,8,1,2,120,78,0,0,0,0,6,2009,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,150000
50,10480,6,5,1936,1950,0.0,0,0,1064,5.415049526796336,0,473,0,0,1,0,3,1,6,0,1,0,0,0,0,0,0,3,2008,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,115000
70,15576,6,7,1915,1976,0.0,0,0,840,5.2246544700620365,840,0,0,0,2,0,4,1,8,0,1,0,0,160,0,0,0,3,2008,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,177000
60,14154,7,5,2006,2006,350.0,0,0,1063,5.366178657206961,1101,0,0,0,2,1,3,1,9,1,3,192,62,0,0,0,0,8,2007,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,280000
60,10800,8,5,2007,2008,100.0,789,0,1034,5.35474416179331,1028,0,1,0,2,1,3,1,8,1,3,0,102,0,0,0,0,4,2008,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,339750
20,9571,5,3,1958,1958,0.0,0,0,1276,5.4665337596580645,0,0,0,0,1,0,3,1,5,0,1,0,0,0,0,0,0,6,2009,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,60000
190,34650,5,5,1955,1955,0.0,1056,0,1056,5.358036160454775,0,0,1,0,1,0,3,1,5,0,2,264,0,0,0,0,0,1,2006,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,145000
20,4403,7,5,2009,2009,432.0,578,0,1470,5.549680248019781,0,0,1,0,2,1,2,1,7,1,2,0,144,0,0,0,0,6,2010,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,222000
30,8960,5,6,1927,1950,0.0,0,0,1008,5.342497463464115,0,0,0,0,1,0,2,1,5,1,2,0,0,130,0,0,0,3,2010,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,115000
60,11228,7,5,1993,1993,0.0,50,531,1080,5.371005315453141,1017,0,0,1,2,1,3,1,9,1,3,196,187,0,0,0,0,12,2008,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,228000
20,8899,7,5,2007,2007,0.0,24,0,1340,5.494329644673959,0,0,0,0,2,0,3,1,6,0,2,100,30,0,0,0,0,8,2007,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,181134
60,7844,6,7,1978,1978,203.0,209,0,672,5.092256139238579,728,0,0,0,1,1,3,1,6,1,2,0,0,0,0,0,0,3,2006,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,149500
